Date,Store ID,Product ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Demand Forecast,Price,Discount,Weather Condition,Holiday/Promotion,Competitor Pricing,Seasonality,Sales
2022-10-07,S002,P0001,Toys,South,268,185.0,67.0,185.08,19.32,10,Snowy,0,19.97,Summer,3574.2000000000003
2022-10-07,S002,P0002,Furniture,South,249,21.0,91.0,18.32,69.25,0,Snowy,0,67.08,Spring,1454.25
2022-10-07,S002,P0003,Clothing,South,83,15.0,187.0,32.27,74.31,15,Snowy,1,74.57,Winter,1114.65
2022-10-07,S002,P0004,Furniture,West,88,55.0,37.0,58.59,72.76,0,Sunny,0,75.08,Spring,4001.8
2022-10-07,S002,P0005,Groceries,South,241,55.0,58.0,69.18,21.13,20,Cloudy,0,18.28,Winter,1162.1499999999999
2022-10-07,S002,P0006,Toys,West,331,198.0,182.0,196.72,34.91,10,Cloudy,1,33.7,Spring,6912.179999999999
2022-10-07,S002,P0007,Groceries,South,146,142.0,108.0,145.93,23.56,5,Cloudy,0,18.75,Autumn,3345.52
2022-10-07,S002,P0008,Clothing,West,375,30.0,123.0,45.62,47.97,0,Snowy,1,49.27,Autumn,1439.1
2022-10-07,S002,P0009,Furniture,North,317,258.0,48.0,256.84,35.57,5,Cloudy,1,36.61,Summer,9177.06
2022-10-07,S002,P0010,Furniture,East,301,177.0,195.0,173.55,55.32,15,Cloudy,1,59.71,Autumn,9791.64
2022-10-07,S002,P0011,Electronics,East,251,104.0,114.0,102.02,89.33,15,Snowy,1,89.31,Autumn,9290.32
2022-10-07,S002,P0012,Electronics,South,477,160.0,180.0,155.67,12.73,5,Cloudy,0,15.99,Summer,2036.8000000000002
2022-10-07,S002,P0013,Furniture,South,357,323.0,180.0,337.04,97.24,10,Rainy,0,101.46,Summer,31408.519999999997
2022-10-07,S002,P0014,Groceries,South,322,278.0,164.0,290.65,14.74,20,Snowy,0,17.86,Autumn,4097.72
2022-10-07,S002,P0015,Furniture,North,158,3.0,68.0,-0.29,40.86,0,Cloudy,1,39.75,Summer,122.58
2022-10-07,S002,P0016,Toys,West,249,201.0,155.0,191.31,18.27,20,Cloudy,0,20.91,Winter,3672.27
2022-10-07,S002,P0017,Electronics,South,297,262.0,89.0,255.87,93.1,10,Cloudy,0,94.36,Summer,24392.199999999997
2022-10-07,S002,P0018,Furniture,West,255,243.0,38.0,247.53,75.21,10,Cloudy,1,75.85,Autumn,18276.03
2022-10-07,S002,P0019,Toys,North,495,31.0,122.0,47.63,70.16,20,Sunny,0,74.56,Autumn,2174.96
2022-10-07,S002,P0020,Toys,South,72,41.0,200.0,37.05,60.64,20,Rainy,1,58.99,Summer,2486.2400000000002
2022-10-07,S003,P0001,Furniture,North,115,12.0,104.0,4.76,91.6,10,Rainy,1,93.81,Autumn,1099.1999999999998
2022-10-07,S003,P0002,Furniture,South,352,307.0,20.0,310.5,95.52,10,Snowy,0,100.11,Summer,29324.64
2022-10-07,S003,P0003,Groceries,East,392,72.0,49.0,65.37,90.46,10,Cloudy,1,85.46,Spring,6513.12
2022-10-07,S003,P0004,Groceries,North,364,278.0,177.0,288.49,69.62,0,Snowy,0,68.93,Summer,19354.36
2022-10-07,S003,P0005,Toys,West,226,146.0,153.0,156.45,15.86,20,Cloudy,1,17.46,Autumn,2315.56
2022-10-07,S003,P0006,Furniture,West,225,224.0,116.0,217.96,76.77,15,Snowy,0,72.64,Summer,17196.48
2022-10-07,S003,P0007,Clothing,North,161,23.0,70.0,14.34,80.25,0,Cloudy,1,82.87,Summer,1845.75
2022-10-07,S003,P0008,Furniture,West,113,104.0,200.0,95.55,95.61,20,Cloudy,1,95.69,Spring,9943.44
2022-10-07,S003,P0009,Groceries,North,337,131.0,124.0,150.97,51.04,5,Cloudy,0,56.0,Autumn,6686.24
2022-10-07,S003,P0010,Groceries,South,265,22.0,148.0,24.84,44.16,20,Cloudy,1,40.97,Spring,971.52
2022-10-07,S003,P0011,Electronics,North,342,331.0,161.0,328.18,58.33,15,Cloudy,1,59.78,Spring,19307.23
2022-10-07,S003,P0012,Clothing,South,379,313.0,67.0,331.81,87.64,5,Rainy,0,87.86,Winter,27431.32
2022-10-07,S003,P0013,Electronics,North,497,356.0,31.0,366.78,43.26,10,Sunny,1,43.4,Winter,15400.56
2022-10-07,S003,P0014,Groceries,South,411,134.0,149.0,128.84,91.4,15,Sunny,0,87.57,Summer,12247.6
2022-10-07,S003,P0015,Electronics,West,155,0.0,48.0,-8.71,39.24,15,Cloudy,0,38.58,Spring,0.0
2022-10-07,S003,P0016,Clothing,West,318,126.0,152.0,117.03,35.83,10,Rainy,0,35.83,Winter,4514.58
2022-10-07,S003,P0017,Furniture,North,490,406.0,181.0,397.5,29.52,15,Cloudy,1,30.41,Winter,11985.119999999999
2022-10-07,S003,P0018,Furniture,South,284,261.0,101.0,253.54,51.48,5,Sunny,0,48.8,Winter,13436.279999999999
2022-10-07,S003,P0019,Furniture,East,443,317.0,40.0,309.37,18.13,20,Rainy,1,18.11,Spring,5747.21
2022-10-07,S003,P0020,Clothing,South,108,43.0,110.0,57.94,51.99,20,Cloudy,1,49.75,Spring,2235.57
2022-10-07,S004,P0001,Electronics,West,196,153.0,102.0,167.97,31.74,15,Snowy,0,30.66,Spring,4856.219999999999
2022-10-07,S004,P0002,Groceries,South,185,135.0,48.0,147.29,89.95,5,Snowy,0,91.32,Winter,12143.25
2022-10-07,S004,P0003,Toys,North,480,365.0,186.0,371.35,85.56,5,Snowy,1,83.19,Autumn,31229.4
2022-10-07,S004,P0004,Toys,West,304,52.0,42.0,57.61,38.02,5,Sunny,0,37.13,Summer,1977.0400000000002
2022-10-07,S004,P0005,Groceries,South,114,67.0,51.0,84.84,99.24,15,Cloudy,1,100.09,Autumn,6649.08
2022-10-07,S004,P0006,Clothing,West,313,261.0,84.0,267.13,26.59,15,Rainy,0,25.82,Winter,6939.99
2022-10-07,S004,P0007,Groceries,East,282,233.0,62.0,225.57,43.79,5,Sunny,1,45.3,Winter,10203.07
2022-10-07,S004,P0008,Electronics,East,107,61.0,167.0,61.17,94.12,10,Cloudy,0,98.1,Winter,5741.320000000001
2022-10-07,S004,P0009,Clothing,North,236,24.0,22.0,40.79,36.58,5,Sunny,0,36.95,Autumn,877.92
2022-10-07,S004,P0010,Clothing,West,343,228.0,172.0,247.71,98.08,5,Sunny,1,99.62,Autumn,22362.239999999998
2022-10-07,S004,P0011,Furniture,North,443,282.0,184.0,291.94,87.05,15,Sunny,0,84.25,Summer,24548.1
2022-10-07,S004,P0012,Electronics,West,242,63.0,111.0,68.89,40.73,5,Sunny,0,38.95,Autumn,2565.99
2022-10-07,S004,P0013,Clothing,North,496,216.0,147.0,217.2,90.58,20,Cloudy,1,94.93,Autumn,19565.28
2022-10-07,S004,P0014,Groceries,East,246,96.0,109.0,95.84,36.38,10,Snowy,1,31.46,Winter,3492.4800000000005
2022-10-07,S004,P0015,Electronics,North,77,50.0,190.0,61.35,76.17,20,Sunny,1,79.42,Summer,3808.5
2022-10-07,S004,P0016,Clothing,South,310,150.0,40.0,154.32,13.3,20,Cloudy,0,11.09,Summer,1995.0
2022-10-07,S004,P0017,Furniture,South,382,266.0,196.0,276.73,64.14,10,Snowy,0,60.72,Winter,17061.24
2022-10-07,S004,P0018,Furniture,North,123,0.0,61.0,19.32,42.38,20,Cloudy,0,45.81,Summer,0.0
2022-10-07,S004,P0019,Groceries,South,216,128.0,196.0,139.15,27.46,0,Sunny,1,25.47,Autumn,3514.88
2022-10-07,S004,P0020,Clothing,North,495,266.0,132.0,268.59,50.38,0,Cloudy,0,50.06,Spring,13401.08
2022-10-07,S005,P0001,Clothing,South,140,56.0,167.0,61.08,27.98,0,Rainy,0,23.4,Summer,1566.88
2022-10-07,S005,P0002,Furniture,South,255,140.0,69.0,148.6,46.73,20,Sunny,0,42.53,Autumn,6542.2
2022-10-07,S005,P0003,Furniture,East,454,410.0,72.0,429.31,30.38,5,Snowy,0,31.18,Autumn,12455.8
2022-10-07,S005,P0004,Electronics,West,175,15.0,32.0,22.81,81.96,0,Snowy,1,82.2,Summer,1229.3999999999999
2022-10-07,S005,P0005,Electronics,West,242,64.0,149.0,58.58,51.84,0,Snowy,0,50.36,Spring,3317.76
2022-10-07,S005,P0006,Furniture,East,338,285.0,124.0,300.06,36.27,20,Sunny,0,32.48,Winter,10336.95
2022-10-07,S005,P0007,Electronics,North,497,465.0,155.0,471.98,55.39,15,Snowy,1,57.67,Spring,25756.35
2022-10-07,S005,P0008,Furniture,East,105,19.0,183.0,23.35,69.52,0,Rainy,1,73.85,Summer,1320.8799999999999
2022-10-07,S005,P0009,Groceries,West,420,128.0,89.0,135.86,16.59,10,Sunny,0,17.69,Spring,2123.52
2022-10-07,S005,P0010,Groceries,East,402,239.0,44.0,238.2,23.1,5,Cloudy,1,20.98,Winter,5520.900000000001
2022-10-07,S005,P0011,Toys,South,346,169.0,26.0,163.96,92.26,20,Sunny,1,93.19,Spring,15591.94
2022-10-07,S005,P0012,Clothing,East,273,49.0,181.0,56.32,79.0,20,Rainy,0,83.5,Autumn,3871.0
2022-10-07,S005,P0013,Clothing,South,315,252.0,120.0,248.21,33.61,15,Cloudy,0,37.6,Winter,8469.72
2022-10-07,S005,P0014,Clothing,East,253,136.0,124.0,128.7,82.2,5,Rainy,1,86.78,Spring,11179.2
2022-10-07,S005,P0015,Clothing,South,265,185.0,42.0,201.88,76.83,20,Sunny,0,77.65,Winter,14213.55
2022-10-07,S005,P0016,Clothing,East,365,99.0,175.0,108.68,61.05,5,Rainy,0,58.36,Spring,6043.95
2022-10-07,S005,P0017,Furniture,West,397,212.0,63.0,228.32,61.74,0,Cloudy,0,66.32,Autumn,13088.880000000001
2022-10-07,S005,P0018,Groceries,South,354,41.0,163.0,47.7,71.09,15,Sunny,0,72.67,Autumn,2914.69
2022-10-07,S005,P0019,Toys,South,243,119.0,28.0,119.05,81.13,5,Snowy,1,85.58,Summer,9654.47
2022-10-07,S005,P0020,Toys,South,138,5.0,196.0,-0.22,72.3,20,Rainy,1,69.35,Spring,361.5
2022-10-08,S001,P0001,Furniture,East,270,169.0,58.0,178.73,73.17,15,Snowy,0,75.17,Summer,12365.73
2022-10-08,S001,P0002,Electronics,West,173,173.0,38.0,191.45,67.91,5,Sunny,1,66.94,Summer,11748.43
2022-10-08,S001,P0003,Groceries,East,175,146.0,52.0,143.82,90.7,10,Sunny,1,89.63,Spring,13242.2
2022-10-08,S001,P0004,Electronics,South,178,161.0,55.0,154.66,20.07,20,Rainy,1,15.96,Autumn,3231.27
2022-10-08,S001,P0005,Electronics,South,207,157.0,47.0,173.59,98.21,15,Cloudy,0,96.82,Spring,15418.97
2022-10-08,S001,P0006,Electronics,East,272,79.0,180.0,90.78,42.17,5,Rainy,1,39.32,Winter,3331.4300000000003
2022-10-08,S001,P0007,Toys,East,254,121.0,180.0,115.79,37.07,0,Sunny,0,39.96,Winter,4485.47
2022-10-08,S001,P0008,Electronics,South,371,283.0,106.0,281.79,58.29,0,Cloudy,0,58.15,Winter,16496.07
2022-10-08,S001,P0009,Electronics,South,500,165.0,179.0,183.04,18.79,0,Rainy,0,20.13,Spring,3100.35
2022-10-08,S001,P0010,Furniture,West,175,58.0,32.0,69.85,18.64,0,Snowy,1,19.77,Spring,1081.1200000000001
2022-10-08,S001,P0011,Furniture,West,371,165.0,131.0,157.67,50.96,15,Cloudy,1,47.55,Winter,8408.4
2022-10-08,S001,P0012,Clothing,East,57,9.0,120.0,22.6,18.58,0,Cloudy,1,20.32,Spring,167.21999999999997
2022-10-08,S001,P0013,Groceries,West,299,292.0,123.0,293.18,36.34,15,Cloudy,0,31.5,Summer,10611.28
2022-10-08,S001,P0014,Electronics,West,455,298.0,52.0,295.56,34.49,10,Snowy,0,29.55,Winter,10278.02
2022-10-08,S001,P0015,Furniture,South,92,39.0,155.0,43.19,46.63,5,Sunny,0,45.12,Summer,1818.5700000000002
2022-10-08,S001,P0016,Clothing,North,400,212.0,136.0,223.92,29.97,15,Rainy,0,27.8,Summer,6353.639999999999
2022-10-08,S001,P0017,Toys,North,280,222.0,174.0,236.63,18.78,20,Cloudy,1,13.87,Summer,4169.16
2022-10-08,S001,P0018,Clothing,East,341,277.0,109.0,289.85,62.28,0,Cloudy,0,63.87,Spring,17251.56
2022-10-08,S001,P0019,Toys,North,208,193.0,41.0,194.55,11.06,10,Rainy,0,6.84,Winter,2134.58
2022-10-08,S001,P0020,Furniture,South,262,182.0,180.0,197.46,93.12,0,Sunny,0,97.49,Winter,16947.84
2022-10-08,S002,P0001,Clothing,West,374,81.0,132.0,89.72,45.15,10,Sunny,1,40.67,Spring,3657.15
2022-10-08,S002,P0002,Furniture,East,140,110.0,67.0,109.03,90.08,15,Sunny,1,85.18,Autumn,9908.8
2022-10-08,S002,P0003,Clothing,West,329,123.0,99.0,118.07,28.06,20,Sunny,0,25.1,Spring,3451.3799999999997
2022-10-08,S002,P0004,Furniture,North,228,122.0,53.0,124.45,22.77,15,Cloudy,0,17.79,Winter,2777.94
2022-10-08,S002,P0005,Toys,East,419,90.0,106.0,93.46,61.55,5,Sunny,1,56.81,Spring,5539.5
2022-10-08,S002,P0006,Groceries,South,207,28.0,184.0,32.08,90.3,15,Cloudy,0,95.17,Summer,2528.4
2022-10-08,S002,P0007,Toys,East,147,0.0,180.0,15.58,61.6,5,Rainy,1,58.23,Autumn,0.0
2022-10-08,S002,P0008,Furniture,South,403,69.0,169.0,65.8,96.7,0,Cloudy,0,97.19,Spring,6672.3
2022-10-08,S002,P0009,Toys,West,431,368.0,200.0,379.7,24.47,10,Cloudy,0,29.12,Spring,9004.96
2022-10-08,S002,P0010,Toys,West,226,58.0,174.0,60.57,76.28,10,Cloudy,0,73.02,Spring,4424.24
2022-10-08,S002,P0011,Clothing,South,184,182.0,189.0,174.21,65.84,5,Sunny,1,64.34,Autumn,11982.880000000001
2022-10-08,S002,P0012,Toys,South,456,309.0,34.0,318.83,68.12,15,Snowy,1,70.97,Summer,21049.08
2022-10-08,S002,P0013,Toys,West,173,75.0,191.0,71.36,22.1,10,Cloudy,0,17.88,Winter,1657.5
2022-10-08,S002,P0014,Groceries,South,74,52.0,31.0,67.68,78.5,5,Rainy,1,81.23,Winter,4082.0
2022-10-08,S002,P0015,Toys,North,227,81.0,53.0,88.06,69.47,5,Cloudy,0,72.36,Spring,5627.07
2022-10-08,S002,P0016,Clothing,North,443,265.0,122.0,260.54,76.19,15,Rainy,1,78.55,Spring,20190.35
2022-10-08,S002,P0017,Toys,West,395,382.0,80.0,379.98,58.4,20,Snowy,1,59.93,Winter,22308.8
2022-10-08,S002,P0018,Furniture,South,349,300.0,142.0,305.59,60.43,20,Snowy,0,56.16,Autumn,18129.0
2022-10-08,S002,P0019,Groceries,North,181,42.0,97.0,53.01,47.52,10,Sunny,1,43.19,Winter,1995.8400000000001
2022-10-08,S002,P0020,Toys,South,230,168.0,142.0,173.86,63.42,20,Snowy,0,64.48,Summer,10654.56
2022-10-08,S003,P0001,Toys,West,236,98.0,182.0,103.64,36.27,5,Snowy,0,36.27,Spring,3554.4600000000005
2022-10-08,S003,P0002,Groceries,North,87,33.0,188.0,49.62,94.44,20,Sunny,0,95.28,Spring,3116.52
2022-10-08,S003,P0003,Groceries,South,181,159.0,84.0,157.84,84.86,0,Sunny,1,81.26,Summer,13492.74
2022-10-08,S003,P0004,Groceries,West,411,88.0,166.0,106.64,64.61,20,Rainy,0,66.82,Winter,5685.68
2022-10-08,S003,P0005,Furniture,West,495,216.0,101.0,214.97,84.68,5,Cloudy,1,80.67,Summer,18290.88
2022-10-08,S003,P0006,Toys,South,346,38.0,145.0,39.66,31.94,15,Cloudy,0,35.7,Autumn,1213.72
2022-10-08,S003,P0007,Electronics,South,491,337.0,125.0,341.19,94.08,15,Sunny,1,98.29,Winter,31704.96
2022-10-08,S003,P0008,Furniture,South,51,1.0,162.0,5.37,95.6,15,Rainy,1,93.06,Summer,95.6
2022-10-08,S003,P0009,Groceries,East,340,328.0,35.0,333.2,71.8,20,Snowy,1,76.45,Autumn,23550.399999999998
2022-10-08,S003,P0010,Clothing,South,376,139.0,177.0,138.45,59.4,20,Rainy,1,56.03,Spring,8256.6
2022-10-08,S003,P0011,Clothing,West,97,58.0,158.0,59.56,72.16,0,Rainy,1,74.32,Autumn,4185.28
2022-10-08,S003,P0012,Furniture,South,119,23.0,144.0,42.0,77.41,10,Cloudy,1,80.68,Summer,1780.4299999999998
2022-10-08,S003,P0013,Clothing,East,100,16.0,135.0,24.09,75.73,20,Snowy,1,77.57,Autumn,1211.68
2022-10-08,S003,P0014,Furniture,East,457,12.0,43.0,10.81,62.75,10,Rainy,1,63.37,Autumn,753.0
2022-10-08,S003,P0015,Furniture,East,255,43.0,98.0,46.64,62.19,5,Rainy,0,65.52,Winter,2674.17
2022-10-08,S003,P0016,Electronics,West,463,310.0,81.0,304.63,93.66,15,Rainy,1,96.04,Spring,29034.6
2022-10-08,S003,P0017,Toys,West,207,91.0,109.0,94.26,75.45,15,Sunny,1,75.58,Winter,6865.95
2022-10-08,S003,P0018,Electronics,East,283,49.0,141.0,63.14,72.74,10,Rainy,1,74.73,Autumn,3564.2599999999998
2022-10-08,S003,P0019,Clothing,East,378,140.0,56.0,149.38,77.61,20,Snowy,0,76.52,Autumn,10865.4
2022-10-08,S003,P0020,Groceries,East,424,207.0,81.0,205.64,27.1,20,Rainy,1,29.73,Winter,5609.700000000001
2022-10-08,S004,P0001,Toys,North,430,222.0,64.0,215.78,27.02,10,Snowy,1,22.44,Winter,5998.44
2022-10-08,S004,P0002,Furniture,North,259,63.0,38.0,81.3,70.11,10,Cloudy,0,70.07,Summer,4416.93
2022-10-08,S004,P0003,Toys,East,124,63.0,105.0,72.53,19.69,20,Snowy,1,17.8,Autumn,1240.47
2022-10-08,S004,P0004,Groceries,West,150,26.0,157.0,26.67,14.95,5,Rainy,1,19.18,Spring,388.7
2022-10-08,S004,P0005,Toys,West,142,112.0,69.0,128.27,37.88,0,Cloudy,1,34.06,Summer,4242.56
2022-10-08,S004,P0006,Groceries,North,137,20.0,102.0,23.6,69.47,10,Rainy,1,66.93,Summer,1389.4
2022-10-08,S004,P0007,Toys,South,312,113.0,58.0,131.64,27.05,20,Rainy,1,23.96,Autumn,3056.65
2022-10-08,S004,P0008,Clothing,West,223,125.0,122.0,121.74,70.17,0,Cloudy,0,74.67,Summer,8771.25
2022-10-08,S004,P0009,Groceries,South,114,82.0,68.0,93.2,67.29,15,Snowy,0,66.43,Autumn,5517.780000000001
2022-10-08,S004,P0010,Electronics,North,471,432.0,170.0,433.42,50.77,15,Snowy,1,50.11,Spring,21932.640000000003
2022-10-08,S004,P0011,Electronics,East,278,235.0,190.0,248.77,74.1,5,Cloudy,1,76.01,Summer,17413.5
2022-10-08,S004,P0012,Toys,North,140,64.0,97.0,77.64,66.3,10,Cloudy,1,62.55,Autumn,4243.2
2022-10-08,S004,P0013,Furniture,South,161,147.0,184.0,144.23,36.2,15,Sunny,0,38.08,Spring,5321.400000000001
2022-10-08,S004,P0014,Electronics,South,197,31.0,105.0,42.61,20.7,15,Sunny,1,16.65,Winter,641.6999999999999
2022-10-08,S004,P0015,Clothing,North,498,391.0,36.0,405.36,45.22,20,Snowy,1,43.82,Summer,17681.02
2022-10-08,S004,P0016,Groceries,South,423,58.0,122.0,76.69,10.82,0,Sunny,0,15.52,Winter,627.5600000000001
2022-10-08,S004,P0017,Clothing,North,185,22.0,102.0,20.46,92.24,10,Snowy,1,87.74,Autumn,2029.28
2022-10-08,S004,P0018,Groceries,West,220,35.0,39.0,50.84,60.62,0,Cloudy,1,57.16,Winter,2121.7
2022-10-08,S004,P0019,Groceries,East,451,417.0,189.0,435.36,46.6,5,Cloudy,1,50.44,Spring,19432.2
2022-10-08,S004,P0020,Electronics,East,456,148.0,79.0,147.46,39.87,5,Snowy,1,38.54,Winter,5900.759999999999
2022-10-08,S005,P0001,Toys,South,309,174.0,56.0,191.16,16.42,5,Snowy,0,20.26,Autumn,2857.0800000000004
2022-10-08,S005,P0002,Toys,South,88,3.0,172.0,4.8,76.9,20,Rainy,1,74.28,Spring,230.70000000000002
2022-10-08,S005,P0003,Electronics,North,163,80.0,140.0,92.9,24.68,0,Snowy,1,26.73,Summer,1974.4
2022-10-08,S005,P0004,Groceries,North,361,268.0,61.0,264.34,63.29,5,Rainy,0,65.61,Spring,16961.72
2022-10-08,S005,P0005,Clothing,East,500,88.0,75.0,93.66,90.68,15,Cloudy,0,89.44,Autumn,7979.84
2022-10-08,S005,P0006,Furniture,North,368,154.0,110.0,160.93,66.56,15,Cloudy,0,63.92,Summer,10250.24
2022-10-08,S005,P0007,Clothing,East,441,109.0,103.0,118.82,65.05,5,Rainy,0,65.63,Autumn,7090.45
2022-10-08,S005,P0008,Clothing,North,204,18.0,109.0,37.8,35.65,10,Sunny,1,32.85,Winter,641.6999999999999
2022-10-08,S005,P0009,Groceries,East,389,181.0,191.0,198.67,87.27,5,Cloudy,0,86.88,Winter,15795.869999999999
2022-10-08,S005,P0010,Toys,East,83,31.0,41.0,30.76,32.53,10,Sunny,0,27.9,Summer,1008.4300000000001
2022-10-08,S005,P0011,Groceries,East,116,60.0,155.0,71.53,30.62,10,Rainy,1,27.93,Spring,1837.2
2022-10-08,S005,P0012,Toys,South,389,117.0,76.0,123.05,15.89,5,Rainy,0,19.44,Winter,1859.13
2022-10-08,S005,P0013,Toys,North,57,50.0,37.0,55.72,60.51,20,Cloudy,1,65.46,Autumn,3025.5
2022-10-08,S005,P0014,Furniture,North,330,311.0,81.0,322.02,36.95,10,Rainy,0,37.61,Spring,11491.45
2022-10-08,S005,P0015,Electronics,East,140,26.0,65.0,41.2,29.52,0,Cloudy,0,29.44,Summer,767.52
2022-10-08,S005,P0016,Clothing,North,334,5.0,74.0,16.35,50.04,15,Snowy,0,48.07,Summer,250.2
2022-10-08,S005,P0017,Groceries,East,194,14.0,154.0,21.17,24.93,20,Cloudy,0,20.02,Autumn,349.02
2022-10-08,S005,P0018,Toys,North,222,111.0,21.0,106.91,70.1,0,Rainy,0,71.03,Spring,7781.099999999999
2022-10-08,S005,P0019,Furniture,South,315,300.0,52.0,290.46,45.08,15,Rainy,1,44.25,Autumn,13524.0
2022-10-08,S005,P0020,Electronics,South,173,97.0,92.0,114.83,22.81,0,Snowy,0,21.87,Autumn,2212.5699999999997
2022-10-09,S001,P0001,Groceries,South,91,52.0,108.0,57.7,80.46,20,Rainy,0,83.16,Summer,4183.92
2022-10-09,S001,P0002,Electronics,South,167,15.0,80.0,23.55,86.64,5,Cloudy,1,82.59,Winter,1299.6
2022-10-09,S001,P0003,Furniture,East,430,422.0,109.0,433.41,63.24,0,Sunny,0,65.74,Winter,26687.280000000002
2022-10-09,S001,P0004,Clothing,South,397,221.0,86.0,226.38,42.56,5,Rainy,1,47.06,Spring,9405.76
2022-10-09,S001,P0005,Furniture,South,443,195.0,36.0,204.17,48.71,10,Cloudy,1,48.05,Autumn,9498.45
2022-10-09,S001,P0006,Groceries,West,54,11.0,53.0,15.37,14.99,20,Sunny,0,19.21,Summer,164.89000000000001
2022-10-09,S001,P0007,Groceries,South,288,236.0,187.0,234.75,67.9,10,Rainy,0,70.15,Spring,16024.400000000001
2022-10-09,S001,P0008,Groceries,East,225,172.0,158.0,167.31,68.05,15,Sunny,1,63.87,Spring,11704.6
2022-10-09,S001,P0009,Groceries,South,198,85.0,94.0,97.64,37.3,15,Sunny,1,36.81,Spring,3170.4999999999995
2022-10-09,S001,P0010,Electronics,North,260,99.0,76.0,104.49,15.26,15,Rainy,1,18.7,Autumn,1510.74
2022-10-09,S001,P0011,Furniture,South,70,38.0,109.0,52.44,20.88,20,Sunny,0,16.32,Summer,793.4399999999999
2022-10-09,S001,P0012,Clothing,North,442,187.0,79.0,192.08,91.85,5,Cloudy,1,94.92,Spring,17175.95
2022-10-09,S001,P0013,Toys,South,376,221.0,112.0,216.19,92.75,0,Sunny,0,92.74,Autumn,20497.75
2022-10-09,S001,P0014,Electronics,West,235,102.0,31.0,93.63,98.72,15,Cloudy,1,96.93,Autumn,10069.44
2022-10-09,S001,P0015,Toys,East,300,259.0,101.0,271.98,59.48,0,Sunny,0,63.3,Autumn,15405.32
2022-10-09,S001,P0016,Electronics,South,202,157.0,156.0,170.06,87.24,5,Cloudy,0,82.89,Spring,13696.679999999998
2022-10-09,S001,P0017,Groceries,East,358,70.0,33.0,77.74,40.74,5,Sunny,1,37.27,Winter,2851.8
2022-10-09,S001,P0018,Electronics,East,438,424.0,194.0,426.94,57.48,0,Rainy,1,52.93,Spring,24371.52
2022-10-09,S001,P0019,Clothing,South,276,49.0,199.0,67.05,61.34,5,Snowy,0,64.22,Summer,3005.6600000000003
2022-10-09,S001,P0020,Electronics,South,170,36.0,117.0,30.72,30.47,10,Snowy,1,27.02,Spring,1096.92
2022-10-09,S002,P0001,Groceries,East,433,190.0,133.0,197.39,64.58,0,Snowy,1,66.49,Winter,12270.199999999999
2022-10-09,S002,P0002,Toys,East,334,78.0,134.0,91.95,96.22,10,Sunny,1,92.55,Autumn,7505.16
2022-10-09,S002,P0003,Clothing,South,414,374.0,131.0,378.71,41.86,5,Rainy,0,42.28,Summer,15655.64
2022-10-09,S002,P0004,Furniture,North,483,309.0,200.0,299.27,91.09,0,Cloudy,0,94.02,Winter,28146.81
2022-10-09,S002,P0005,Electronics,South,62,14.0,138.0,20.41,35.93,5,Snowy,1,32.52,Winter,503.02
2022-10-09,S002,P0006,Clothing,South,409,269.0,159.0,270.27,31.99,10,Sunny,0,34.49,Summer,8605.31
2022-10-09,S002,P0007,Electronics,South,106,2.0,43.0,-7.9,21.06,10,Rainy,0,20.93,Spring,42.12
2022-10-09,S002,P0008,Furniture,East,470,344.0,151.0,344.76,55.05,10,Cloudy,1,55.28,Summer,18937.2
2022-10-09,S002,P0009,Groceries,East,227,80.0,102.0,78.75,17.68,20,Sunny,0,15.4,Autumn,1414.4
2022-10-09,S002,P0010,Electronics,West,145,114.0,32.0,107.72,83.32,20,Cloudy,0,86.02,Spring,9498.48
2022-10-09,S002,P0011,Toys,East,78,26.0,161.0,20.42,20.38,10,Cloudy,0,24.93,Autumn,529.88
2022-10-09,S002,P0012,Clothing,North,303,124.0,139.0,140.17,27.13,5,Sunny,0,28.88,Summer,3364.12
2022-10-09,S002,P0013,Electronics,West,192,65.0,115.0,67.89,51.72,10,Snowy,0,49.58,Winter,3361.7999999999997
2022-10-09,S002,P0014,Electronics,South,100,66.0,135.0,66.55,23.74,10,Cloudy,1,26.37,Winter,1566.84
2022-10-09,S002,P0015,Toys,West,78,61.0,197.0,58.01,44.74,5,Rainy,1,48.18,Summer,2729.1400000000003
2022-10-09,S002,P0016,Clothing,East,324,113.0,173.0,107.69,17.24,20,Sunny,0,13.07,Winter,1948.12
2022-10-09,S002,P0017,Groceries,South,249,156.0,106.0,160.99,71.0,5,Rainy,1,70.88,Summer,11076.0
2022-10-09,S002,P0018,Furniture,West,105,42.0,66.0,36.18,23.85,5,Snowy,0,21.79,Autumn,1001.7
2022-10-09,S002,P0019,Furniture,North,443,130.0,135.0,141.21,57.0,10,Sunny,0,58.27,Summer,7410.0
2022-10-09,S002,P0020,Electronics,West,451,184.0,166.0,188.23,71.72,0,Cloudy,1,69.22,Spring,13196.48
2022-10-09,S003,P0001,Groceries,South,351,283.0,148.0,278.42,41.62,15,Snowy,1,42.04,Winter,11778.46
2022-10-09,S003,P0002,Toys,East,413,354.0,139.0,367.46,30.62,0,Snowy,0,32.18,Summer,10839.48
2022-10-09,S003,P0003,Toys,South,248,113.0,122.0,116.66,26.64,5,Snowy,1,28.21,Autumn,3010.32
